Date,Int,Pressure,PumpState
2017-08-23 22:21:31.470,0,134.816804,
2017-08-23 22:21:31.780,0,113.924535,
2017-08-23 22:21:32.130,0,103.544667,
2017-08-23 22:21:32.220,0,95.8241951,
2017-08-23 22:21:32.480,0,88.5934443,
2017-08-23 22:21:32.830,0,77.041865,
2017-08-23 22:21:33.220,0,71.0293923,
2017-08-23 22:21:33.520,0,66.096783,
2017-08-23 22:21:33.780,0,61.4552431,
2017-08-23 22:21:34.030,0,57.6977555,
2017-08-23 22:21:34.470,0,54.1351964,
2017-08-23 22:21:34.770,0,49.6740655,
2017-08-23 22:21:35.250,0,46.0279338,
2017-08-23 22:21:35.780,0,43.0841827,
2017-08-23 22:21:36.300,0,40.3002001,
2017-08-23 22:21:36.810,0,37.2446865,
2017-08-23 22:21:37.230,0,34.7828253,
2017-08-23 22:21:37.750,0,32.4590692,
2017-08-23 22:21:38.480,0,30.2670692,
2017-08-23 22:21:39.480,0,28.2007027,
2017-08-23 22:21:40.520,0,26.2540675,
2017-08-23 22:21:41.480,0,24.4214763,
2017-08-23 22:21:42.530,0,22.6974513,
2017-08-23 22:21:44.250,0,21.0767188,
2017-08-23 22:21:45.500,0,19.5542036,
2017-08-23 22:21:47.230,0,18.1250239,
2017-08-23 22:21:48.770,0,16.7844862,
2017-08-23 22:21:50.750,0,15.52808,
2017-08-23 22:21:53.230,0,14.3514729,
2017-08-23 22:21:55.980,0,13.2505056,
2017-08-23 22:21:59.230,0,12.221187,
2017-08-23 22:22:02.730,0,11.2596895,
2017-08-23 22:22:06.520,0,10.3623441,
2017-08-23 22:22:11.250,0,9.52563621,
2017-08-23 22:22:17.250,0,8.74620041,
2017-08-23 22:22:18.230,0,,2.0
2017-08-23 22:22:23.580,0,8.02081654,
2017-08-23 22:22:24.780,0,7.34640503,
2017-08-23 22:22:24.800,0,,
2017-08-23 22:22:25.480,0,6.72002264,
2017-08-23 22:22:26.250,0,6.13885818,
2017-08-23 22:22:26.270,0,,
2017-08-23 22:22:27.030,0,5.60022835,
2017-08-23 22:22:28.280,0,5.10157363,
2017-08-23 22:22:28.300,0,,
2017-08-23 22:22:30.280,0,4.64045425,
2017-08-23 22:22:32.270,0,,
2017-08-23 22:22:32.550,0,4.21454626,
2017-08-23 22:22:35.980,0,3.82163759,
2017-08-23 22:22:42.750,0,3.45962432,
2017-08-23 22:22:54.270,0,,
2017-08-23 22:22:55.030,0,3.12650692,
2017-08-23 22:23:18.780,0,2.82038657,
2017-08-23 22:23:20.810,0,,
2017-08-23 22:23:21.810,0,3.12650692,
2017-08-23 22:23:23.780,0,3.45962432,
2017-08-23 22:23:25.530,0,,
2017-08-23 22:23:26.520,0,3.82163759,
2017-08-23 22:23:30.810,0,4.21454626,
2017-08-23 22:23:35.020,0,,
2017-08-23 22:24:18.530,0,,
2017-08-23 22:24:51.280,0,3.82163759,
2017-08-23 22:25:50.770,0,3.45962432,
2017-08-23 22:27:06.280,0,3.12650692,
2017-08-23 22:28:55.030,0,2.82038657,
2017-08-23 22:32:07.080,0,2.5394616,
2017-08-23 22:38:56.330,0,2.28202397,
2017-08-23 23:10:57.530,0,2.04645586,
2017-08-24 00:53:41.910,0,,16.0
2017-08-24 00:54:06.910,0,,32.0
2017-08-24 01:10:35.030,0,,1.0
2017-08-24 01:10:35.300,0,1533.01085,
2017-08-24 01:10:35.580,0,8453.96679,
2017-08-24 01:10:45.520,0,6504.784,
2017-08-24 01:10:45.840,0,4033.88017,
2017-08-24 01:10:46.270,0,3357.83421,
2017-08-24 01:10:46.560,0,2309.26447,
2017-08-24 01:10:46.880,0,1969.37418,
2017-08-24 01:10:47.020,0,1742.30023,
2017-08-24 01:10:47.280,0,1533.01085,
2017-08-24 01:10:47.590,0,1368.38416,
2017-08-24 01:10:47.910,0,1220.01861,
2017-08-24 01:10:48.020,0,1064.15411,
2017-08-24 01:10:48.310,0,995.735366,
2017-08-24 01:10:48.610,0,820.456421,
2017-08-24 01:10:48.920,0,765.423529,
2017-08-24 01:10:49.050,0,710.25851,
2017-08-24 01:10:49.330,0,625.16953,
2017-08-24 01:10:49.630,0,515.145119,
2017-08-24 01:10:49.940,0,424.555287,
2017-08-24 01:10:50.250,0,345.88189,
2017-08-24 01:10:50.550,0,282.476125,
2017-08-24 01:10:50.840,0,251.50997,
2017-08-24 01:10:51.000,0,225.378275,
2017-08-24 01:10:51.270,0,188.011642,
2017-08-24 01:10:51.580,0,156.006115,
2017-08-24 01:10:51.880,0,128.714302,
2017-08-24 01:10:52.030,0,121.699498,
2017-08-24 01:10:52.280,0,103.544667,
2017-08-24 01:10:52.550,0,97.7073817,
2017-08-24 01:10:52.810,0,80.2049055,
2017-08-24 01:10:53.020,0,73.9843179,
2017-08-24 01:10:53.270,0,68.1742768,
2017-08-24 01:10:53.530,0,62.7525278,
2017-08-24 01:10:53.780,0,58.9281757,
2017-08-24 01:10:54.030,0,55.3015742,
2017-08-24 01:10:54.300,0,50.7592843,
2017-08-24 01:10:54.550,0,47.045952,
2017-08-24 01:10:54.810,0,43.0841827,
2017-08-24 01:10:55.270,0,40.3002001,
2017-08-24 01:10:55.530,0,37.6688822,
2017-08-24 01:10:55.780,0,35.18337,
2017-08-24 01:10:56.300,0,32.8370435,
2017-08-24 01:10:56.560,0,99.6215798,
2017-08-24 01:10:56.630,0,170.620873,
2017-08-24 01:10:56.940,0,229.242282,
2017-08-24 01:10:57.270,0,264.408666,
2017-08-24 01:10:57.560,0,284.806563,
2017-08-24 01:10:57.860,0,299.135723,
2017-08-24 01:10:58.590,0,268.830888,
2017-08-24 01:10:58.890,0,253.621961,
2017-08-24 01:10:59.310,0,210.466983,
2017-08-24 01:10:59.610,0,191.328619,
2017-08-24 01:10:59.920,0,156.006115,
2017-08-24 01:11:00.270,0,132.347248,
2017-08-24 01:11:00.660,0,111.781447,
2017-08-24 01:11:00.940,0,103.544667,
2017-08-24 01:11:01.270,0,89.4713888,
2017-08-24 01:11:01.560,0,83.4763727,
2017-08-24 01:11:01.860,0,78.6100167,
2017-08-24 01:11:02.020,0,72.4942045,
2017-08-24 01:11:02.300,0,66.7832857,
2017-08-24 01:11:02.590,0,62.7525278,
2017-08-24 01:11:03.000,0,57.090686,
2017-08-24 01:11:03.520,0,52.9895548,
2017-08-24 01:11:04.020,0,48.0828161,
2017-08-24 01:11:04.310,0,45.0284826,
2017-08-24 01:11:04.830,0,41.6726701,
2017-08-24 01:11:05.270,0,38.9658924,
2017-08-24 01:11:05.800,0,36.4083197,
2017-08-24 01:11:06.520,0,33.6040863,
2017-08-24 01:11:07.300,0,30.9834789,
2017-08-24 01:11:08.310,0,28.8759011,
2017-08-24 01:11:09.280,0,26.8899978,
2017-08-24 01:11:10.520,0,25.0200108,
2017-08-24 01:11:11.800,0,23.260393,
2017-08-24 01:11:13.550,0,21.6058033,
2017-08-24 01:11:15.530,0,20.0511009,
2017-08-24 01:11:17.780,0,18.59134,
2017-08-24 01:11:20.030,0,17.2217651,
2017-08-24 01:11:22.780,0,15.9378052,
2017-08-24 01:11:26.030,0,14.735069,
2017-08-24 01:11:30.020,0,13.6093401,
2017-08-24 01:11:34.530,0,12.5565718,
2017-08-24 01:11:39.030,0,11.5728827,
2017-08-24 01:11:44.280,0,10.6545513,
2017-08-24 01:11:51.030,0,9.79801212,
2017-08-24 01:11:58.770,0,8.99985048,
2017-08-24 01:12:04.030,0,,2.0
2017-08-24 01:12:08.830,0,8.25679833,
2017-08-24 01:12:10.300,0,7.56572971,
2017-08-24 01:12:11.080,0,6.9236564,
2017-08-24 01:12:11.890,0,,
2017-08-24 01:12:11.910,0,6.32772367,
2017-08-24 01:12:12.830,0,5.77520605,
2017-08-24 01:12:13.780,0,,
2017-08-24 01:12:14.050,0,5.26350321,
2017-08-24 01:12:15.590,0,4.79013591,
2017-08-24 01:12:16.810,0,,
2017-08-24 01:12:18.050,0,4.35274202,
2017-08-24 01:12:21.310,0,3.94907261,
2017-08-24 01:12:22.780,0,,
2017-08-24 01:12:28.550,0,3.57698812,
2017-08-24 01:12:43.780,0,3.23445465,
2017-08-24 01:13:08.560,0,3.57698812,
2017-08-24 01:13:09.550,0,,
2017-08-24 01:13:10.300,0,3.94907261,
2017-08-24 01:13:12.550,0,4.35274202,
2017-08-24 01:13:15.080,0,,
2017-08-24 01:13:16.720,0,4.79013591,
2017-08-24 01:13:27.800,0,,
2017-08-24 01:14:25.560,0,,
2017-08-24 01:14:53.830,0,4.35274202,
2017-08-24 01:16:00.580,0,3.94907261,
2017-08-24 01:17:28.310,0,3.57698812,
2017-08-24 01:19:38.060,0,3.23445465,
2017-08-24 01:22:16.580,0,2.91954019,
2017-08-24 01:27:10.580,0,2.63041109,
2017-08-24 01:36:38.090,0,2.36532849,
2017-08-24 02:13:16.560,0,2.12264488,
2017-08-24 02:51:02.270,0,1.90080065,
2017-08-24 02:51:52.500,0,,16.0
2017-08-24 02:52:17.520,0,,32.0
2017-08-24 03:27:04.660,0,,1.0
2017-08-24 03:27:04.920,0,1052.06525,
2017-08-24 03:27:05.200,0,8453.96679,
2017-08-24 03:27:15.160,0,6504.784,
2017-08-24 03:27:15.470,0,4033.88017,
2017-08-24 03:27:15.690,0,3357.83421,
2017-08-24 03:27:16.200,0,2616.78933,
2017-08-24 03:27:16.500,0,2202.48323,
2017-08-24 03:27:16.640,0,1742.30023,
2017-08-24 03:27:16.910,0,1559.85193,
2017-08-24 03:27:17.200,0,1411.61725,
2017-08-24 03:27:17.520,0,1220.01861,
2017-08-24 03:27:17.720,0,1064.15411,
2017-08-24 03:27:18.020,0,926.621906,
2017-08-24 03:27:18.340,0,813.214194,
2017-08-24 03:27:18.660,0,734.005402,
2017-08-24 03:27:18.950,0,615.463911,
2017-08-24 03:27:19.250,0,519.129087,
2017-08-24 03:27:19.520,0,451.781278,
2017-08-24 03:27:19.560,0,424.555287,
2017-08-24 03:27:19.910,0,345.88189,
2017-08-24 03:27:19.970,0,324.385738,
2017-08-24 03:27:20.280,0,264.408666,
2017-08-24 03:27:20.580,0,225.378275,
2017-08-24 03:27:20.920,0,188.011642,
2017-08-24 03:27:21.200,0,156.006115,
2017-08-24 03:27:21.500,0,128.714302,
2017-08-24 03:27:21.720,0,121.699498,
2017-08-24 03:27:21.970,0,103.544667,
2017-08-24 03:27:22.020,0,97.7073817,
2017-08-24 03:27:22.340,0,84.3115309,
2017-08-24 03:27:22.630,0,77.8226216,
2017-08-24 03:27:22.940,0,66.096783,
2017-08-24 03:27:23.200,0,61.4552431,
2017-08-24 03:27:23.450,0,57.090686,
2017-08-24 03:27:23.670,0,52.4244163,
2017-08-24 03:27:24.190,0,48.6084033,
2017-08-24 03:27:24.470,0,44.5356335,
2017-08-24 03:27:24.670,0,41.2108859,
2017-08-24 03:27:24.920,0,38.5294538,
2017-08-24 03:27:25.420,0,35.5877805,
2017-08-24 03:27:26.000,0,33.2187062,
2017-08-24 03:27:26.330,0,172.143667,
2017-08-24 03:27:26.440,0,194.694759,
2017-08-24 03:27:26.690,0,229.242282,
2017-08-24 03:27:26.730,0,243.210149,
2017-08-24 03:27:27.060,0,262.220786,
2017-08-24 03:27:27.360,0,282.476125,
2017-08-24 03:27:27.670,0,296.70576,
2017-08-24 03:27:28.280,0,266.612002,
2017-08-24 03:27:28.610,0,251.50997,
2017-08-24 03:27:29.020,0,206.872106,
2017-08-24 03:27:29.410,0,170.620873,
2017-08-24 03:27:29.720,0,145.086353,
2017-08-24 03:27:30.030,0,125.165583,
2017-08-24 03:27:30.330,0,115.008966,
2017-08-24 03:27:30.590,0,106.571492,
2017-08-24 03:27:30.660,0,97.7073817,
2017-08-24 03:27:30.950,0,91.2492293,
2017-08-24 03:27:31.250,0,80.2049055,
2017-08-24 03:27:31.560,0,75.5000857,
2017-08-24 03:27:32.000,0,65.4162197,
2017-08-24 03:27:32.300,0,61.4552431,
2017-08-24 03:27:32.690,0,57.090686,
2017-08-24 03:27:33.200,0,53.5598024,
2017-08-24 03:27:33.500,0,49.6740655,
2017-08-24 03:27:33.980,0,46.0279338,
2017-08-24 03:27:34.480,0,42.6092855,
2017-08-24 03:27:34.670,0,39.8512336,
2017-08-24 03:27:35.190,0,37.2446865,
2017-08-24 03:27:35.970,0,34.7828253,
2017-08-24 03:27:36.690,0,32.4590692,
2017-08-24 03:27:37.200,0,30.2670692,
2017-08-24 03:27:38.230,0,28.2007027,
2017-08-24 03:27:39.190,0,26.2540675,
2017-08-24 03:27:40.440,0,24.4214763,
2017-08-24 03:27:41.940,0,22.6974513,
2017-08-24 03:27:43.700,0,21.0767188,
2017-08-24 03:27:45.450,0,19.5542036,
2017-08-24 03:27:47.970,0,18.1250239,
2017-08-24 03:27:50.190,0,16.7844862,
2017-08-24 03:27:52.690,0,15.52808,
2017-08-24 03:27:55.690,0,14.3514729,
2017-08-24 03:27:59.470,0,13.2505056,
2017-08-24 03:28:03.440,0,12.221187,
2017-08-24 03:28:07.950,0,11.2596895,
2017-08-24 03:28:12.970,0,10.3623441,
2017-08-24 03:28:19.000,0,9.52563621,
2017-08-24 03:28:25.670,0,,2.0
2017-08-24 03:28:26.190,0,8.74620041,
2017-08-24 03:28:31.640,0,8.02081654,
2017-08-24 03:28:32.470,0,7.34640503,
2017-08-24 03:28:33.200,0,6.72002264,
2017-08-24 03:28:33.470,0,,
2017-08-24 03:28:33.950,0,6.13885818,
2017-08-24 03:28:34.940,0,5.60022835,
2017-08-24 03:28:35.480,0,,
2017-08-24 03:28:36.190,0,5.10157363,
2017-08-24 03:28:37.950,0,4.64045425,
2017-08-24 03:28:38.470,0,,
2017-08-24 03:28:40.700,0,4.21454626,
2017-08-24 03:28:44.690,0,3.82163759,
2017-08-24 03:28:44.950,0,,
2017-08-24 03:28:53.200,0,3.45962432,
2017-08-24 03:29:11.440,0,3.12650692,
2017-08-24 03:29:29.970,0,3.45962432,
2017-08-24 03:29:30.480,0,,
2017-08-24 03:29:31.950,0,3.82163759,
2017-08-24 03:29:34.470,0,4.21454626,
2017-08-24 03:29:35.950,0,,
2017-08-24 03:29:39.980,0,4.64045425,
2017-08-24 03:29:49.690,0,,
2017-08-24 03:31:00.190,0,4.21454626,
2017-08-24 03:31:05.700,0,,
2017-08-24 03:31:59.450,0,3.82163759,
2017-08-24 03:33:20.950,0,3.45962432,
2017-08-24 03:35:22.200,0,3.12650692,
2017-08-24 03:38:32.690,0,2.82038657,
2017-08-24 03:44:14.220,0,2.5394616,
2017-08-24 03:54:30.300,0,2.28202397,
2017-08-24 04:28:01.330,0,2.04645586,
2017-08-24 05:05:36.730,0,,
2017-08-24 05:17:16.590,0,2.04645586,2.0
2017-08-24 05:17:38.660,0,0.0,
2017-08-24 05:17:38.670,0,,0.0
2017-08-24 05:18:50.860,0,,2.0
2017-08-24 05:30:06.340,0,0.0,
2017-08-24 05:30:06.360,0,,2.0
2017-08-24 05:37:45.060,0,0.0,
2017-08-24 05:37:45.080,0,,0.0
2017-08-24 05:38:58.160,0,,2.0
2017-08-24 05:42:32.230,0,,16.0
2017-08-24 05:42:57.230,0,,32.0
2017-08-24 05:42:57.280,0,1.83122625,
2017-08-24 05:49:59.270,0,,
2017-08-24 06:13:55.630,0,2.04645586,
2017-08-24 09:32:05.050,0,2.04645586,32.0
2017-08-24 09:39:34.560,0,0.0,
2017-08-24 09:39:34.580,0,,0.0
2017-08-24 09:40:45.250,0,,
2017-08-24 09:40:45.270,0,,32.0
2017-08-24 17:00:48.160,0,1.83122625,
2017-08-24 17:52:04.890,0,2.04645586,
2017-08-24 18:44:29.410,0,,1.0
2017-08-24 18:44:29.720,0,2057.24267,
2017-08-24 18:44:30.000,0,9497.83083,
2017-08-24 18:44:39.440,0,7542.86234,
2017-08-24 18:44:39.950,0,6051.52476,
2017-08-24 18:44:40.250,0,4033.88017,
2017-08-24 18:44:40.670,0,3261.04669,
2017-08-24 18:44:40.950,0,2686.14271,
2017-08-24 18:44:41.220,0,2254.81747,
2017-08-24 18:44:41.410,0,1812.4321,
2017-08-24 18:44:41.700,0,1457.759,
2017-08-24 18:44:42.020,0,1253.82779,
2017-08-24 18:44:42.340,0,1089.24657,
2017-08-24 18:44:42.660,0,955.005834,
2017-08-24 18:44:42.920,0,874.584044,
2017-08-24 18:44:43.230,0,785.315706,
2017-08-24 18:44:43.450,0,687.603147,
2017-08-24 18:44:43.750,0,605.936104,
2017-08-24 18:44:44.050,0,503.374099,
2017-08-24 18:44:44.360,0,414.735228,
2017-08-24 18:44:44.670,0,340.396016,
